3.685430559594715105e-01,6.314569440405283229e-01
6.859172879527329902e-01,3.140827120472671208e-01
5.936574111883737848e-01,4.063425888116262152e-01
6.422004188740454422e-01,3.577995811259548908e-01
5.091706951260320801e-01,4.908293048739679199e-01
6.589982737622085418e-01,3.410017262377912362e-01
5.871458334933863377e-01,4.128541665066138289e-01
3.554410365056285270e-01,6.445589634943713619e-01
4.410569139025744545e-01,5.589430860974256010e-01
4.596921574236938479e-01,5.403078425763062631e-01
4.320669378960295126e-01,5.679330621039705429e-01
3.209148585797195197e-01,6.790851414202804248e-01
4.475403222734251063e-01,5.524596777265746717e-01
5.298674543988984853e-01,4.701325456011014592e-01
6.251446112256848764e-01,3.748553887743151791e-01
6.536279816532127862e-01,3.463720183467870473e-01
6.639118724769936808e-01,3.360881275230062082e-01
5.610766878794566370e-01,4.389233121205433630e-01
4.320669378960295126e-01,5.679330621039705429e-01
6.667275324225755417e-01,3.332724675774242362e-01
6.776678080463552911e-01,3.223321919536445979e-01
3.271972909447778410e-01,6.728027090552219924e-01
4.320669378960295126e-01,5.679330621039705429e-01
7.737221664610829386e-01,2.262778335389170059e-01
3.961406438692138265e-01,6.038593561307862290e-01
6.958173396579317993e-01,3.041826603420677566e-01
6.354302502961778343e-01,3.645697497038218327e-01
7.309600917320788760e-01,2.690399082679209020e-01
5.796295954751814472e-01,4.203704045248184418e-01
5.445230269288313663e-01,4.554769730711686337e-01
5.215923995703654059e-01,4.784076004296345941e-01
6.398333492257565203e-01,3.601666507742437018e-01
6.656929799205691944e-01,3.343070200794306945e-01
4.751930891000057389e-01,5.248069108999943166e-01
5.091679467625875866e-01,4.908320532374124689e-01
6.188379468861040511e-01,3.811620531138960599e-01
6.989577277742047290e-01,3.010422722257949379e-01
4.850818846588339506e-01,5.149181153411661604e-01
4.989244431554323844e-01,5.010755568445675046e-01
4.046012699430545645e-01,5.953987300569453245e-01
7.555326277562808279e-01,2.444673722437190888e-01
5.091679467625875866e-01,4.908320532374124689e-01
5.796295954751814472e-01,4.203704045248184418e-01
4.775317622683544205e-01,5.224682377316456350e-01
6.213161267932274523e-01,3.786838732067724922e-01
3.480048567736429010e-01,6.519951432263570990e-01
3.209148585797195197e-01,6.790851414202804248e-01
6.979886466535485390e-01,3.020113533464514610e-01
3.209148585797195197e-01,6.790851414202804248e-01
6.990231991555549973e-01,3.009768008444450582e-01
6.989577277742047290e-01,3.010422722257949379e-01
5.658805531712893799e-01,4.341194468287106756e-01
3.271972909447778410e-01,6.728027090552219924e-01
3.209148585797195197e-01,6.790851414202804248e-01
5.053199913385594266e-01,4.946800086614405734e-01
5.406416953959094496e-01,4.593583046040906614e-01
3.908367043165978938e-01,6.091632956834019952e-01
6.191663132500417888e-01,3.808336867499582667e-01
3.994856505593697427e-01,6.005143494406302018e-01
3.930748353029080433e-01,6.069251646970920122e-01
4.135393730546810254e-01,5.864606269453189746e-01
6.727605320253633447e-01,3.272394679746368773e-01
4.554205315677337107e-01,5.445794684322663448e-01
3.073130597033936762e-01,6.926869402966062683e-01
7.364167872826888894e-01,2.635832127173112216e-01
3.271972909447778410e-01,6.728027090552219924e-01
5.936574111883737848e-01,4.063425888116262152e-01
4.775317622683544205e-01,5.224682377316456350e-01
6.720534570783796013e-01,3.279465429216201766e-01
3.812894674690010532e-01,6.187105325309990578e-01
5.785636997652294777e-01,4.214363002347703557e-01
6.208870006375666328e-01,3.791129993624332561e-01
4.453134976843720061e-01,5.546865023156279939e-01
6.797663914594482826e-01,3.202336085405513288e-01
3.638027502440327465e-01,6.361972497559672535e-01
7.318314925924240821e-01,2.681685074075756403e-01
4.135393730546810254e-01,5.864606269453189746e-01
6.776678080463552911e-01,3.223321919536445979e-01
3.510020336571726962e-01,6.489979663428273593e-01
6.309376570107522175e-01,3.690623429892478935e-01
3.209148585797195197e-01,6.790851414202804248e-01
6.563865821753763763e-01,3.436134178246238458e-01
5.606700064490797164e-01,4.393299935509204501e-01
4.655235197054464757e-01,5.344764802945534132e-01
3.209148585797195197e-01,6.790851414202804248e-01
6.433313988592053168e-01,3.566686011407949053e-01
4.320669378960295126e-01,5.679330621039705429e-01
3.408554187072354025e-01,6.591445812927646530e-01
6.989577277742047290e-01,3.010422722257949379e-01
3.704672422172410329e-01,6.295327577827590781e-01
7.145832224014933010e-01,2.854167775985064770e-01
6.563865821753763763e-01,3.436134178246238458e-01
3.559045097471550401e-01,6.440954902528449599e-01
4.409720070052564056e-01,5.590279929947435944e-01
5.159997061903038862e-01,4.840002938096961138e-01
3.773151048898701898e-01,6.226848951101295881e-01
6.979886466535485390e-01,3.020113533464514610e-01
6.914515494256758821e-01,3.085484505743238404e-01
3.407188903715054340e-01,6.592811096284942884e-01
6.563865821753763763e-01,3.436134178246238458e-01
5.785636997652294777e-01,4.214363002347703557e-01
6.776678080463552911e-01,3.223321919536445979e-01
4.410569139025744545e-01,5.589430860974256010e-01
4.751930891000057389e-01,5.248069108999943166e-01
3.225658964609496859e-01,6.774341035390502030e-01
7.014031438873657986e-01,2.985968561126342014e-01
5.174211420534021721e-01,4.825788579465977723e-01
7.014031438873657986e-01,2.985968561126342014e-01
4.613981486988971703e-01,5.386018513011027187e-01
6.639118724769936808e-01,3.360881275230062082e-01
6.532347447615738378e-01,3.467652552384261622e-01
3.271972909447778410e-01,6.728027090552219924e-01
4.213205500517199775e-01,5.786794499482799115e-01
4.976235370815372261e-01,5.023764629184627184e-01
6.822668574053858404e-01,3.177331425946140486e-01
3.209148585797195197e-01,6.790851414202804248e-01
6.822668574053858404e-01,3.177331425946140486e-01
7.364167872826888894e-01,2.635832127173112216e-01
4.025338205010696169e-01,5.974661794989303276e-01
6.776678080463552911e-01,3.223321919536445979e-01
7.097083809549954436e-01,2.902916190450042788e-01
5.908332487763153784e-01,4.091667512236846216e-01
6.563865821753763763e-01,3.436134178246238458e-01
3.879627962179366119e-01,6.120372037820631661e-01
6.442740414405031535e-01,3.557259585594967910e-01
6.979886466535485390e-01,3.020113533464514610e-01
6.043346812587901962e-01,3.956653187412097483e-01
6.990231991555549973e-01,3.009768008444450582e-01
6.251446112256848764e-01,3.748553887743151791e-01
4.399910533410592017e-01,5.600089466589407428e-01
6.776678080463552911e-01,3.223321919536445979e-01
5.091679467625875866e-01,4.908320532374124689e-01
4.004414887326815387e-01,5.995585112673185169e-01
6.656277925534849205e-01,3.343722074465146910e-01
5.731558667472165247e-01,4.268441332527834753e-01
6.829179791356329021e-01,3.170820208643667648e-01
5.654137859397974086e-01,4.345862140602024248e-01
7.364167872826888894e-01,2.635832127173112216e-01
5.633503651740555673e-01,4.366496348259444327e-01
3.271972909447778410e-01,6.728027090552219924e-01
4.989244431554323844e-01,5.010755568445675046e-01
7.014031438873657986e-01,2.985968561126342014e-01
7.145832224014933010e-01,2.854167775985064770e-01
3.930748353029080433e-01,6.069251646970920122e-01
6.838705024018320033e-01,3.161294975981677746e-01
7.195253240426303654e-01,2.804746759573693016e-01
5.159997061903038862e-01,4.840002938096961138e-01
3.209148585797195197e-01,6.790851414202804248e-01
7.364167872826888894e-01,2.635832127173112216e-01
5.515917494733664217e-01,4.484082505266334673e-01
6.656929799205691944e-01,3.343070200794306945e-01
3.271972909447778410e-01,6.728027090552219924e-01
5.812915217413573421e-01,4.187084782586428244e-01
5.697855663659912029e-01,4.302144336340088526e-01
4.840510845467950185e-01,5.159489154532049815e-01
6.979886466535485390e-01,3.020113533464514610e-01
3.271972909447778410e-01,6.728027090552219924e-01
7.014031438873657986e-01,2.985968561126342014e-01
3.225658964609496859e-01,6.774341035390502030e-01
7.368014785451022508e-01,2.631985214548977492e-01
5.053199913385594266e-01,4.946800086614405734e-01
6.979886466535485390e-01,3.020113533464514610e-01
5.973706928003447159e-01,4.026293071996552286e-01
7.145832224014933010e-01,2.854167775985064770e-01
7.364167872826888894e-01,2.635832127173112216e-01
6.656929799205691944e-01,3.343070200794306945e-01
7.120930430727568927e-01,2.879069569272431073e-01
6.448630404744783995e-01,3.551369595255213230e-01
5.739959196679542686e-01,4.260040803320458980e-01
5.583209850349214465e-01,4.416790149650786090e-01
5.934472830202358606e-01,4.065527169797639728e-01
5.174211420534021721e-01,4.825788579465977723e-01
5.515917494733664217e-01,4.484082505266334673e-01
6.656929799205691944e-01,3.343070200794306945e-01
3.131856685064338675e-01,6.868143314935660770e-01
7.658672464667124480e-01,2.341327535332874410e-01
5.623489518537970744e-01,4.376510481462028701e-01
5.950024187410288823e-01,4.049975812589713953e-01
3.073130597033936762e-01,6.926869402966062683e-01
3.726894158897568476e-01,6.273105841102430968e-01
3.897314677546422912e-01,6.102685322453575978e-01
4.850818846588339506e-01,5.149181153411661604e-01
6.026758592832096584e-01,3.973241407167903971e-01
4.537464051296912770e-01,5.462535948703086675e-01
3.480048567736429010e-01,6.519951432263570990e-01
3.961406438692138265e-01,6.038593561307862290e-01
3.942120004042020120e-01,6.057879995957977659e-01
6.995651732370111731e-01,3.004348267629884384e-01
4.989244431554323844e-01,5.010755568445675046e-01
3.473296892918775747e-01,6.526703107081225363e-01
4.657947927207517491e-01,5.342052072792483619e-01
3.173850516704381786e-01,6.826149483295617104e-01
7.015280390853222414e-01,2.984719609146776476e-01
5.731558667472165247e-01,4.268441332527834753e-01
3.209148585797195197e-01,6.790851414202804248e-01
5.368347797058052873e-01,4.631652202941946572e-01
6.178824736945810470e-01,3.821175263054189530e-01
6.720534570783796013e-01,3.279465429216201766e-01
7.364167872826888894e-01,2.635832127173112216e-01
5.506264577603213750e-01,4.493735422396788470e-01
6.673714725183530483e-01,3.326285274816466186e-01
3.209148585797195197e-01,6.790851414202804248e-01
5.222600554450338439e-01,4.777399445549662671e-01
6.859172879527329902e-01,3.140827120472671208e-01
7.658672464667124480e-01,2.341327535332874410e-01
3.209148585797195197e-01,6.790851414202804248e-01
6.979886466535485390e-01,3.020113533464514610e-01
7.318314925924240821e-01,2.681685074075756403e-01
5.387309093591597930e-01,4.612690906408403735e-01
4.320669378960295126e-01,5.679330621039705429e-01
6.309376570107522175e-01,3.690623429892478935e-01
5.592570560695673265e-01,4.407429439304326180e-01
6.645618968435329510e-01,3.354381031564666049e-01
6.667275324225755417e-01,3.332724675774242362e-01
3.494220210602657084e-01,6.505779789397343471e-01
6.442740414405031535e-01,3.557259585594967910e-01
5.406042903253475140e-01,4.593957096746526525e-01
3.209148585797195197e-01,6.790851414202804248e-01
4.829228032476532984e-01,5.170771967523467572e-01
6.536279816532127862e-01,3.463720183467870473e-01
7.318314925924240821e-01,2.681685074075756403e-01
3.684272836185301103e-01,6.315727163814697231e-01
3.908367043165978938e-01,6.091632956834019952e-01
7.660887860874647792e-01,2.339112139125351375e-01
